Authors	records	% of 5436
CRISTOL DS	2	0.037
CRONE NL	2	0.037
CROSBIE AH	2	0.037
CROTHERS B	2	0.037
CURRENS JH	2	0.037
CURRIER DE	2	0.037
CUTTS M	2	0.037
DALAND GA	2	0.037
DANA HW	2	0.037
DARRACH W	2	0.037
DAVIDOFF RB	2	0.037
DENNY FP	2	0.037
DENNYBROWN D	2	0.037
DEROW S	2	0.037
DIEFENBACH WCL	2	0.037
DIENES L	2	0.037
DILLON RA	2	0.037
DIMMLER CL	2	0.037
DOCK W	2	0.037
DOMENICI TJ	2	0.037
DONALDSON GA	2	0.037
DONCHESS JC	2	0.037
DOWNING JC	2	0.037
DOYLE JB	2	0.037
DRAPER WF	2	0.037
DRINKER CK	2	0.037
DRURY DW	2	0.037
DUGGAN DJ	2	0.037
DUNCAN CJ	2	0.037
DUNLOP GR	2	0.037
DUNPHY EB	2	0.037
DUTTON FK	2	0.037
DYNES JB	2	0.037
EDSALL G	2	0.037
EDWARDS JC	2	0.037
EINHORN M	2	0.037
EMERSON PW	2	0.037
EPPINGER EC	2	0.037
EPSTEIN N	2	0.037
EPSTEIN RD	2	0.037
ERNLUND CH	2	0.037
ERNSTENE AC	2	0.037
EVANS WA	2	0.037
FAHEY RJ	2	0.037
FARRELL MJ	2	0.037
FERGUSON CF	2	0.037
FERNALD AT	2	0.037
FIORE A	2	0.037
FISCH C	2	0.037
FISCHER WJH	2	0.037
FISKE CH	2	0.037
FIUMARA NJ	2	0.037
FLEISCHNER FG	2	0.037
FLICKER DJ	2	0.037
FLYNN JM	2	0.037
FORD WW	2	0.037
FOX HJ	2	0.037
FRANK RT	2	0.037
FRANSEEN CC	2	0.037
FRAWLEY TF	2	0.037
FREEDMAN HJ	2	0.037
FREEDMAN LM	2	0.037
FREMONTSMITH M	2	0.037
FRENCH HT	2	0.037
FRENCH RW	2	0.037
FRIEDMAN HH	2	0.037
FROMMEYER WB	2	0.037
FROTHINGHAM C	2	0.037
FULTON FT	2	0.037
FULTON MN	2	0.037
GALLUPE HQ	2	0.037
GANT JC	2	0.037
GARDNER AR	2	0.037
GARDNER WJ	2	0.037
GARFIN SW	2	0.037
GELLIS SS	2	0.037
GIBBS FA	2	0.037
GILDEA EF	2	0.037
GILE JF	2	0.037
GLENN F	2	0.037
GOERNER JR	2	0.037
GOLDSHINE AD	2	0.037
GOLDWATER LJ	2	0.037
GOOD FL	2	0.037
GORDON FF	2	0.037
GORDON HH	2	0.037
GORDON JE	2	0.037
GORMLY CF	2	0.037
GRAHAM JR	2	0.037
GRAHAM RM	2	0.037
GRAVES SC	2	0.037
GRAYBIEL A	2	0.037
GREENBERG LA	2	0.037
GREENWOOD AM	2	0.037
GREGG D	2	0.037
GROB D	2	0.037
GRODBERG BC	2	0.037
GROSSMAN CM	2	0.037
GUNDERSEN SM	2	0.037
GURALNICK R	2	0.037
GUTHRIE RH	2	0.037
HALBERSLEBEN D	2	0.037
HALL B	2	0.037
HAMBLEN AD	2	0.037
HAMILTON A	2	0.037
HARDY HL	2	0.037
HARE HF	2	0.037
HARKEN DE	2	0.037
HARPIN RA	2	0.037
HARRISON JH	2	0.037
HARRISON TR	2	0.037
HARVEY AM	2	0.037
HARVEY WP	2	0.037
HASS GM	2	0.037
HATHAWAY LE	2	0.037
HAWES CH	2	0.037
HEINLE RW	2	0.037
HENDERSON FF	2	0.037
HENDERSON Y	2	0.037
HEPBURN JJ	2	0.037
HERTIG AT	2	0.037
HEWITT WL	2	0.037
HEYL HL	2	0.037
HEYMAN A	2	0.037
HICKS JB	2	0.037
HIEBERT JM	2	0.037
HILL WR	2	0.037
HINCHEY PR	2	0.037
HINDLE JA	2	0.037
HINTON JW	2	0.037
HOAGLAND RJ	2	0.037
HODGES RG	2	0.037
HODGSON JS	2	0.037
HOERR SO	2	0.037
HOFFMANN R	2	0.037
HOLADAY DA	2	0.037
HORLICK SS	2	0.037
HOROWITZ EA	2	0.037
HOUGHTON JD	2	0.037
HOWARD CD	2	0.037
HOWARD HH	2	0.037
HOWARD RW	2	0.037
HOWE CW	2	0.037
HOYT LH	2	0.037
HUNT GH	2	0.037
HURWITZ D	2	0.037
HUSSEY HH	2	0.037
HYMAN AS	2	0.037
ISRAEL HL	2	0.037
JARVIS HG	2	0.037
JENSEN D	2	0.037
JETTER WW	2	0.037
JOHNSON PP	2	0.037
JOLLIFFE N	2	0.037
JONES DF	2	0.037
JONES EA	2	0.037
JONES SH	2	0.037
JOPLIN RJ	2	0.037
JORDAN WK	2	0.037
JORDAN WR	2	0.037
JORDAN WS	2	0.037
KALDECK R	2	0.037
KANEB GD	2	0.037
KAPLAN B	2	0.037
KARNOFSKY DA	2	0.037
KASS EH	2	0.037
KATZ S	2	0.037
KELLOGG FS	2	0.037
