Authors	records	% of 55762
ERNST E	9	0.016
ESSEX C	9	0.016
EVANS A	9	0.016
EVANS S	9	0.016
FERRIE JE	9	0.016
FLETCHER A	9	0.016
FLETCHER C	9	0.016
FOX KM	9	0.016
FRASER FR	9	0.016
FRASER I	9	0.016
FREELING P	9	0.016
GARNHAM PCC	9	0.016
GLUUD C	9	0.016
GRAY HT	9	0.016
GREENWOOD BM	9	0.016
GREENWOOD M	9	0.016
GRIFFITHS C	9	0.016
GRIFFITHS S	9	0.016
GROVES T	9	0.016
GUNN JA	9	0.016
HALL IW	9	0.016
HALLIBURTON WD	9	0.016
HANDYSIDES S	9	0.016
HARPER PS	9	0.016
HAY J	9	0.016
HAYES TM	9	0.016
HEMINGWAY H	9	0.016
HENDERSON J	9	0.016
HEWER CL	9	0.016
HIBBARD BM	9	0.016
HILL D	9	0.016
HOLMES JM	9	0.016
HORDER	9	0.016
HULL D	9	0.016
HUNTER DJ	9	0.016
HUTCHINSON J	9	0.016
IRVING M	9	0.016
JAMROZIK K	9	0.016
JONES DA	9	0.016
JONES K	9	0.016
JONES P	9	0.016
KAY AW	9	0.016
KEIGHLEY MRB	9	0.016
KELLGREN JH	9	0.016
KENNEDY AM	9	0.016
KNOTTNERUS JA	9	0.016
LANDON J	9	0.016
LENNARDJONES JE	9	0.016
LEWIS S	9	0.016
LIE RT	9	0.016
LOSOWSKY MS	9	0.016
LOVE RJM	9	0.016
MACCORMAC H	9	0.016
MACDONALD TM	9	0.016
MACKENBACH JP	9	0.016
MANDAL BK	9	0.016
MANN J	9	0.016
MANSON P	9	0.016
MARKANDU ND	9	0.016
MARSHALL T	9	0.016
MASON J	9	0.016
MCCARTHY M	9	0.016
MCINTYRE N	9	0.016
MCKEOWN T	9	0.016
MCMURRAY J	9	0.016
MCMURRAY TP	9	0.016
MILLER DL	9	0.016
MODELL B	9	0.016
MONCRIEFF A	9	0.016
MONSARRAT KW	9	0.016
MONTGOMERY AA	9	0.016
MOORE L	9	0.016
MOORE RA	9	0.016
MOORE T	9	0.016
MORLEY R	9	0.016
MORLOCK HV	9	0.016
MORTIMER PP	9	0.016
MUMMERY PL	9	0.016
NAISH J	9	0.016
NICHOLSON KG	9	0.016
NICOLAIDES KH	9	0.016
NICOLL JH	9	0.016
NORRIE J	9	0.016
O'CONOR J	9	0.016
OAKLEY A	9	0.016
OLSEN JH	9	0.016
ORAM S	9	0.016
OWEN E	9	0.016
PARKES CM	9	0.016
PATERSON D	9	0.016
PENFOLD WJ	9	0.016
PERNET G	9	0.016
PLATT H	9	0.016
RAWLES JM	9	0.016
REEVES DS	9	0.016
REID HA	9	0.016
ROBERTS F	9	0.016
ROBERTSON A	9	0.016
ROBERTSON JD	9	0.016
ROBINSON H	9	0.016
ROBSON J	9	0.016
ROMAN E	9	0.016
RONA RJ	9	0.016
ROTHWELL PM	9	0.016
ROYSTON P	9	0.016
SANDLER G	9	0.016
SAVULESCU J	9	0.016
SCOTT J	9	0.016
SEAGROATT V	9	0.016
SELLORS TH	9	0.016
SEMON F	9	0.016
SEQUEIRA JH	9	0.016
SHAW CD	9	0.016
SHEEHAN HL	9	0.016
SHEPHERD J	9	0.016
SHORVON SD	9	0.016
SILAGY C	9	0.016
SINGH SP	9	0.016
SMITH AJ	9	0.016
SMITH C	9	0.016
SMITH D	9	0.016
SMITH GCS	9	0.016
SMITH I	9	0.016
SMITH JW	9	0.016
SMITH PG	9	0.016
STEIN A	9	0.016
STEWART P	9	0.016
STOWERS JM	9	0.016
STURROCK RD	9	0.016
SWAIN A	9	0.016
SWERDLOW AJ	9	0.016
SYMES JO	9	0.016
TAYLOR B	9	0.016
TAYLOR C	9	0.016
THEOBALD GW	9	0.016
THOMAS E	9	0.016
THOMSON D	9	0.016
THOMSON J	9	0.016
TOOHEY M	9	0.016
TROTTER W	9	0.016
VANDENBROUCKE JP	9	0.016
VOLANS G	9	0.016
WALKER J	9	0.016
WATKINS AG	9	0.016
WATTS CAH	9	0.016
WAUGH N	9	0.016
