Authors	records	% of 664
DE BRABANTER J	1	0.151
DE BRUIN K	1	0.151
DE BRUINE A	1	0.151
DE CARO G	1	0.151
DE CHIRICO C	1	0.151
DE COSTA C	1	0.151
DE DEYN P	1	0.151
DE FELICE C	1	0.151
DE FEYTER PJ	1	0.151
DE GAETANO G	1	0.151
DE GOETSME G	1	0.151
DE GRAAF-MILTENBURG LAM	1	0.151
DE GRANDI M	1	0.151
DE GROOT R	1	0.151
DE HALLEUX C	1	0.151
DE JONG MD	1	0.151
DE JOODE BV	1	0.151
DE LANGE M	1	0.151
DE LEMOS JA	1	0.151
DE LUNA AB	1	0.151
DE MARIA E	1	0.151
DE MATTEIS C	1	0.151
DE MATTEIS D	1	0.151
DE PRIJCK L	1	0.151
DE SILVA S	1	0.151
DE SMET AMGA	1	0.151
DE SOYZA A	1	0.151
DE VIVO L	1	0.151
DE WOLFF FA	1	0.151
DEAN M	1	0.151
DEANFIELD J	1	0.151
DEBATIN JF	1	0.151
DECARLI A	1	0.151
DECKELBAUM L	1	0.151
DECKERS JW	1	0.151
DEEKS JJ	1	0.151
DEFESCHE JC	1	0.151
DEGUCHI K	1	0.151
DEKKER FW	1	0.151
DEKKER G	1	0.151
DEL FAVERO A	1	0.151
DEL RIO C	1	0.151
DEL VALLE M	1	0.151
DELATTRE JY	1	0.151
DELCHAMBRE M	1	0.151
DELLA VEDOVA R	1	0.151
DELORME L	1	0.151
DELPASSAND ES	1	0.151
DEMATTEIS M	1	0.151
DEMETS D	1	0.151
DEN HEETEN GL	1	0.151
DEN HOND E	1	0.151
DEN OUDEN AL	1	0.151
DENBESTEN K	1	0.151
DENEUX L	1	0.151
DENKE C	1	0.151
DENT J	1	0.151
DEROISY R	1	0.151
DEROM C	1	0.151
DEROM R	1	0.151
DERVENIS C	1	0.151
DESBRUSLAIS M	1	0.151
DESCHAUX C	1	0.151
DESENCLOS JC	1	0.151
