Authors	records	% of 809
BECHTOL K	1	0.124
BECK KM	1	0.124
BECKER EBE	1	0.124
BECKER K	1	0.124
BECKER RA	1	0.124
BECKER RH	1	0.124
BECKER S	1	0.124
BECKERMAN KP	1	0.124
BECKMANN B	1	0.124
BECKMANN U	1	0.124
BEE R	1	0.124
BEECKMAN T	1	0.124
BEEKMAN M	1	0.124
BEENTJE H	1	0.124
BEER E	1	0.124
BEHNKE E	1	0.124
BEHRENS D	1	0.124
BEIQUE JC	1	0.124
BEISSINGER SR	1	0.124
BEKKI S	1	0.124
BELAWAT P	1	0.124
BELCHER CM	1	0.124
BELIN D	1	0.124
BELKACEM A	1	0.124
BELL DC	1	0.124
BELL E	1	0.124
BELL JF	1	0.124
BELL SD	1	0.124
BELL T	1	0.124
BELLAZZINI R	1	0.124
BELLER S	1	0.124
BELONOSHKO AB	1	0.124
BEN MUSTAPHA I	1	0.124
BEN-SHAHAR TR	1	0.124
BENAOUM H	1	0.124
BENAVIDEZ P	1	0.124
BENCH SR	1	0.124
BENCHABANE H	1	0.124
BENCZE KZ	1	0.124
BENDAHMANE A	1	0.124
BENDER A	1	0.124
BENDERS GA	1	0.124
BENDIXEN C	1	0.124
BENETTI S	1	0.124
BENHAR M	1	0.124
BENITA Y	1	0.124
BENITEZ R	1	0.124
BENITEZ-NELSON C	1	0.124
BENMOKHTAR F	1	0.124
BENMORE CJ	1	0.124
BENNA M	1	0.124
BENNETT DP	1	0.124
BENNETT JM	1	0.124
BENNETZEN JL	1	0.124
BENSON PM	1	0.124
BENTON MJ	1	0.124
BERALDI D	1	0.124
BERDAHL JS	1	0.124
BERENJI B	1	0.124
BEREZOVSKY J	1	0.124
BERG HC	1	0.124
BERGES H	1	0.124
BERGGREN KK	1	0.124
BERGMANN DC	1	0.124
BERGQUIST JC	1	0.124
BERI S	1	0.124
BERNARD J	1	0.124
BERNARD M	1	0.124
BERNER S	1	0.124
BERNHARD C	1	0.124
BERRIDGE RJ	1	0.124
BERROCAL JG	1	0.124
BERRY JA	1	0.124
BERTHE M	1	0.124
BERTHOMIEU G	1	0.124
BERTONI A	1	0.124
BERTOZZI CR	1	0.124
BERTUCCI C	1	0.124
BESSERER GM	1	0.124
BEST T	1	0.124
BETKER JL	1	0.124
BETON PH	1	0.124
BETTI R	1	0.124
BEUTLER B	1	0.124
BEUTLER E	1	0.124
BEVERLY LJ	1	0.124
BEYSSAC O	1	0.124
BHANDARI A	1	0.124
BHAT NDR	1	0.124
BHATIA MP	1	0.124
BIANCHETTI R	1	0.124
BIBRING JP	1	0.124
BIELAK LF	1	0.124
BIELBY J	1	0.124
BIELNICKI J	1	0.124
BIERMAN MJ	1	0.124
BIGLER M	1	0.124
BIGNER DD	1	0.124
BINLADEN J	1	0.124
BIRCHER JS	1	0.124
BIRD AJ	1	0.124
BIRKMANN SM	1	0.124
BITA I	1	0.124
BJORAKER GL	1	0.124
BLACK PA	1	0.124
BLACK SS	1	0.124
BLAHA P	1	0.124
BLAIR IP	1	0.124
BLAIR KM	1	0.124
BLAIS A	1	0.124
BLAKE DR	1	0.124
BLAKE NJ	1	0.124
BLAKE P	1	0.124
BLAKE S	1	0.124
BLANC JJ	1	0.124
BLANCO-RODRIGUEZ AM	1	0.124
BLANDFORD RD	1	0.124
BLANKENSHIP R	1	0.124
BLATT S	1	0.124
BLEIN T	1	0.124
BLEKINGE-RASMUSSEN A	1	0.124
BLIGAARD T	1	0.124
BLOCK BA	1	0.124
BLOCK SM	1	0.124
BLOOM ED	1	0.124
BLUM M	1	0.124
BLUME R	1	0.124
BLUNT MO	1	0.124
BOCCARA CN	1	0.124
BOCHNER AF	1	0.124
BOCZKOWSKA M	1	0.124
BODELL A	1	0.124
BODIN P	1	0.124
BOEGLIN W	1	0.124
BOERI L	1	0.124
BOESSENKOOL KP	1	0.124
BOGAERT G	1	0.124
BOGYO M	1	0.124
BOHON C	1	0.124
BOITANI L	1	0.124
BOK JW	1	0.124
BOKOV P	1	0.124
BONAMENTE E	1	0.124
BONANOMI D	1	0.124
BONCI A	1	0.124
BOND IA	1	0.124
BONDERER LJ	1	0.124
BONFILS C	1	0.124
BONIFACIE M	1	0.124
BONMASSAR G	1	0.124
BONNELL IA	1	0.124
BONNI A	1	0.124
BONO MR	1	0.124
BONTE M	1	0.124
