Authors	records	% of 2962
SUMISAWA K	12	0.405
TAMAI K	12	0.405
TOMURA T	12	0.405
WANG JG	12	0.405
WEST KW	12	0.405
ZHILICH V	12	0.405
BIONTA RM	11	0.371
BIZJAK I	11	0.371
BRUNER N	11	0.371
CHEN KF	11	0.371
CHEN Y	11	0.371
DAY CT	11	0.371
DRUTSKOY A	11	0.371
DUJMIC D	11	0.371
ERNST JA	11	0.371
GALLO F	11	0.371
GODANG R	11	0.371
GOLOB B	11	0.371
GUO R	11	0.371
HARA T	11	0.371
HOKUUE T	11	0.371
KOPYTINE M	11	0.371
KRIZAN P	11	0.371
LANGE JS	11	0.371
LAZZARO A	11	0.371
LEDER G	11	0.371
LEONARDI E	11	0.371
LIN SW	11	0.371
LIVENTSEV D	11	0.371
MORI T	11	0.371
PARK CW	11	0.371
SATAPATHY M	11	0.371
SCHWARTZ AJ	11	0.371
SERRA M	11	0.371
STARIC M	11	0.371
TAYLOR GN	11	0.371
WANG MZ	11	0.371
YE S	11	0.371
YUSA Y	11	0.371
AULCHENKO V	10	0.338
BEHERA PK	10	0.338
BONNER BE	10	0.338
CASEY BCK	10	0.338
CHOI SK	10	0.338
FATEMI R	10	0.338
HINZ L	10	0.338
IKEDA H	10	0.338
KIM SB	10	0.338
KIM SK	10	0.338
KUZMIN A	10	0.338
LEE S	10	0.338
MAJUMDER G	10	0.338
MIYAKE H	10	0.338
NAM JW	10	0.338
PALKA H	10	0.338
ROZANSKA M	10	0.338
SATO H	10	0.338
WANG F	10	0.338
ZHANG CC	10	0.338
ALAM MS	9	0.304
ANDERSON M	9	0.304
BAUER G	9	0.304
BAY A	9	0.304
CASKEY W	9	0.304
CEBRA D	9	0.304
DIETEL T	9	0.304
DRAPER JE	9	0.304
FILIMONOV K	9	0.304
GAGLIARDI CA	9	0.304
GUILLIAN G	9	0.304
HABA J	9	0.304
HANDA F	9	0.304
HARA K	9	0.304
HSIUNG YB	9	0.304
JANG HK	9	0.304
KAPLAN M	9	0.304
KEANE D	9	0.304
KETTERLE W	9	0.304
KLAY J	9	0.304
KUMAR S	9	0.304
LAURET J	9	0.304
LI K	9	0.304
LIMOSANI A	9	0.304
LISA MA	9	0.304
LIU Y	9	0.304
MILOSEVICH Z	9	0.304
MITCHELL J	9	0.304
MOLONEY GR	9	0.304
ODYNIEC G	9	0.304
PARK KS	9	0.304
PETERS M	9	0.304
RAI G	9	0.304
RITTER HG	9	0.304
ROMERO JL	9	0.304
SALEEM M	9	0.304
SARRAO JL	9	0.304
SAVIN I	9	0.304
SCHUMANN J	9	0.304
SCHWANDA C	9	0.304
SEUSTER R	9	0.304
SHWARTZ B	9	0.304
SRIVASTAVA B	9	0.304
SUKHANOV A	9	0.304
SUMBERA M	9	0.304
SUZUKI SY	9	0.304
SYMONS TJM	9	0.304
TRABELSI K	9	0.304
TRIBBLE RE	9	0.304
WATANABE T	9	0.304
WATSON JW	9	0.304
WITT R	9	0.304
YEH P	9	0.304
AKIMOTO H	8	0.270
