Authors	records	% of 58820
RICE JW	10	0.017
ROBBINS WJ	10	0.017
ROBIN ED	10	0.017
ROEDER KD	10	0.017
ROEDER RG	10	0.017
ROELOF EC	10	0.017
ROELOFS WL	10	0.017
ROIZMAN B	10	0.017
ROSENBERG LE	10	0.017
ROSENZWEIG MR	10	0.017
ROSS J	10	0.017
ROTH J	10	0.017
RUBIN E	10	0.017
RUBIN EM	10	0.017
RUSSELL ES	10	0.017
SAFINYA CR	10	0.017
SAUNDERS RS	10	0.017
SAXENA SK	10	0.017
SCARF FL	10	0.017
SCHINDLER DW	10	0.017
SEASHORE CE	10	0.017
SEPKOSKI JJ	10	0.017
SHABANOWITZ J	10	0.017
SHACKLETON NJ	10	0.017
SHEMANSKY DE	10	0.017
SHEN ZX	10	0.017
SIGLER PB	10	0.017
SIMONS EL	10	0.017
SKINNER BF	10	0.017
SMITH A	10	0.017
SMITH AB	10	0.017
SMITH EF	10	0.017
SMITH JB	10	0.017
SMITH PH	10	0.017
SMITH SB	10	0.017
SONETT CP	10	0.017
SPARKES RS	10	0.017
SPENCER JR	10	0.017
SPIEGELMAN S	10	0.017
STADERMANN FJ	10	0.017
STAMATOYANNOPOULOS G	10	0.017
STEINMAN RM	10	0.017
STERN KG	10	0.017
STEVENS SS	10	0.017
STRICKER EM	10	0.017
STRONG LC	10	0.017
STRYKER MP	10	0.017
SWISHER CC	10	0.017
SZYBALSKI W	10	0.017
TAMM I	10	0.017
TANAKA N	10	0.017
TATUM EL	10	0.017
TAYLOR A	10	0.017
TAYLOR FW	10	0.017
TAYLOR RE	10	0.017
THOMAS P	10	0.017
THOMPSON R	10	0.017
THORNER J	10	0.017
TONEGAWA S	10	0.017
TUCKER PW	10	0.017
VONNEGUT B	10	0.017
WAITE JH	10	0.017
WALKER RM	10	0.017
WARREN WS	10	0.017
WASSERMAN RH	10	0.017
WEINBERG AM	10	0.017
WEISS RA	10	0.017
WELLS PV	10	0.017
WETHERILL GW	10	0.017
WHITCOMB RF	10	0.017
WIELAND GR	10	0.017
WILCOX JM	10	0.017
WILLIAMS P	10	0.017
WINSLOW CEA	10	0.017
WRIGHT HE	10	0.017
WU H	10	0.017
WURSTER CF	10	0.017
YAMAMOTO KR	10	0.017
YAMAMOTO Y	10	0.017
YEN A	10	0.017
YOUNG RA	10	0.017
ZARROW MX	10	0.017
ZHANG L	10	0.017
ZHANG X	10	0.017
AGRANOFF BW	9	0.015
ALFVEN H	9	0.015
ALLARD HA	9	0.015
ALVAREZ LW	9	0.015
ANDERSON RC	9	0.015
