Authors	records	% of 23870
MOSLEYTHOMPSON E	7	0.029
MULLER SC	7	0.029
MULLER U	7	0.029
MURPHREE AL	7	0.029
NAGATA S	7	0.029
NAKANISHI K	7	0.029
NAKANISHI S	7	0.029
NASMYTH K	7	0.029
NATHANS J	7	0.029
NEALSON KH	7	0.029
NELLIS WJ	7	0.029
NELSON KE	7	0.029
NESTLER EJ	7	0.029
NEUBAUER FM	7	0.029
NEUMANN GA	7	0.029
NISHIDA E	7	0.029
NOTTEBOHM F	7	0.029
OHASHI PS	7	0.029
OLDSTONE MBA	7	0.029
OSHEA EK	7	0.029
PARK S	7	0.029
PARRINELLO M	7	0.029
PERRIMON N	7	0.029
PETER M	7	0.029
PETERSON J	7	0.029
PETSKO GA	7	0.029
PIETERS CM	7	0.029
POLLARD TD	7	0.029
PORCO CC	7	0.029
PREISINGER AC	7	0.029
RAPPUOLI R	7	0.029
RASMUSSEN RA	7	0.029
REED RR	7	0.029
REINBERG D	7	0.029
REPPERT SM	7	0.029
RICH A	7	0.029
RIGGS AC	7	0.029
RIND D	7	0.029
RIVIER C	7	0.029
ROBBINS KC	7	0.029
ROBOCK A	7	0.029
ROVERA G	7	0.029
RUBIN EM	7	0.029
RUSSELL TP	7	0.029
SANTER BD	7	0.029
SAUER RT	7	0.029
SAXENA SK	7	0.029
SCHINDLER C	7	0.029
SCHMIDT M	7	0.029
SCHNEEWIND O	7	0.029
SEGALL P	7	0.029
SEIDMAN CE	7	0.029
SEJNOWSKI TJ	7	0.029
SHARMA S	7	0.029
SHAW AS	7	0.029
SHEMESH A	7	0.029
SHEN Y	7	0.029
SIDRANSKY D	7	0.029
SIGLER PB	7	0.029
SINGER RH	7	0.029
SINGER W	7	0.029
SIVCO DL	7	0.029
SMITH PH	7	0.029
SMITH S	7	0.029
SMITHIES O	7	0.029
SOKOLOFF L	7	0.029
SPORN MB	7	0.029
SPRANG SR	7	0.029
