Authors	records	% of 15380
HASEEB ASMA	6	0.039
HE BS	6	0.039
HIRAI S	6	0.039
HO WS	6	0.039
HOBBS BF	6	0.039
HOCHENAUER C	6	0.039
HONG CM	6	0.039
HONG T	6	0.039
HSU TC	6	0.039
HU B	6	0.039
HU JM	6	0.039
HUANG ZH	6	0.039
HUQ AMZ	6	0.039
HWANG YH	6	0.039
INGHAM DB	6	0.039
IPPOLITO MG	6	0.039
JADID S	6	0.039
JAMIL A	6	0.039
JIANG XM	6	0.039
JIN X	6	0.039
JU YL	6	0.039
KALDELLIS JK	6	0.039
KANG DW	6	0.039
KARAKOC TH	6	0.039
KARIMI IA	6	0.039
KAVOUSI-FARD A	6	0.039
KEMPTON W	6	0.039
KIM HK	6	0.039
KIM YJ	6	0.039
KOOMEY JG	6	0.039
KOURY RNN	6	0.039
KRALJ AK	6	0.039
KUM SM	6	0.039
KWON EE	6	0.039
LAMPE M	6	0.039
LANZINI A	6	0.039
LE PIERRES N	6	0.039
LEE CB	6	0.039
LEE DH	6	0.039
LEE JM	6	0.039
LEE JW	6	0.039
LEE K	6	0.039
LEE KH	6	0.039
LEE KT	6	0.039
LEE SR	6	0.039
LEE U	6	0.039
LEE YD	6	0.039
LEE YH	6	0.039
LEUNG CW	6	0.039
