Authors	records	% of 8837
REEDY JH	4	0.045
RENFREW AG	4	0.045
REYERSON LH	4	0.045
RICHARDS WT	4	0.045
RICHARDSON LB	4	0.045
RINDFUSZ RE	4	0.045
ROBERTS HS	4	0.045
SAH PPT	4	0.045
SANDIN RB	4	0.045
SANDS L	4	0.045
SARVER LA	4	0.045
SCHORGER AW	4	0.045
SCHUHMANN R	4	0.045
SCHULZE F	4	0.045
SCOTT WM	4	0.045
SCUDDER H	4	0.045
SEIBERT FM	4	0.045
SELWOOD PW	4	0.045
SEMON WL	4	0.045
SEYER WF	4	0.045
SHEPARD NA	4	0.045
SHETTERLY FF	4	0.045
SHONLE HA	4	0.045
SIMMONS JP	4	0.045
SLOAN AW	4	0.045
SMITH AW	4	0.045
SMITH DP	4	0.045
SMITH LB	4	0.045
SMYTH FH	4	0.045
SNEED MC	4	0.045
SNYDER EF	4	0.045
SNYDER JE	4	0.045
SORUM CH	4	0.045
SPOEHR HA	4	0.045
STULL WN	4	0.045
SWANSON CO	4	0.045
TAGUE EL	4	0.045
TALBOT HP	4	0.045
TAYLOR GB	4	0.045
TAYLOR TC	4	0.045
VULTE HT	4	0.045
WALKER AW	4	0.045
WALTERS JE	4	0.045
WEATHERILL PF	4	0.045
WEBER HCP	4	0.045
WELKER WH	4	0.045
WELSH TWB	4	0.045
WHITFORD EL	4	0.045
WHITMAN JL	4	0.045
WICHERS E	4	0.045
WIEBE R	4	0.045
WILLIAMS CB	4	0.045
WILLIAMSON ED	4	0.045
WITHERS WA	4	0.045
WITT JC	4	0.045
WRIGHT GF	4	0.045
YNGVE V	4	0.045
YOE JH	4	0.045
YOUNG CO	4	0.045
ZOELLNER EA	4	0.045
ADAMS CE	3	0.034
ALBRIGHT AR	3	0.034
ALEXANDER J	3	0.034
ALLISON JB	3	0.034
ALMQUIST JA	3	0.034
ALWAY FJ	3	0.034
ALYEA HN	3	0.034
AVERILL HP	3	0.034
BAILEY EM	3	0.034
BAKER RA	3	0.034
BALDWIN ME	3	0.034
BALY ECC	3	0.034
BANCROFT WD	3	0.034
BARRETT AW	3	0.034
BARRETT GR	3	0.034
BATEMAN WG	3	0.034
BATES JR	3	0.034
BECKMAN AO	3	0.034
BECKMANN CO	3	0.034
BEEBE CW	3	0.034
BEMENT A	3	0.034
BEUTNER R	3	0.034
BEZZENBERGER FK	3	0.034
BIGELOW SL	3	0.034
BIRCHER LJ	3	0.034
BISCHOFF F	3	0.034
BLAIR AA	3	0.034
BOLDYREFF AW	3	0.034
BOOTH HS	3	0.034
BOROSCHEK L	3	0.034
BOVIE WT	3	0.034
BOYLSTON AC	3	0.034
BRADFIELD R	3	0.034
BRANN BF	3	0.034
